question_id,question,option_A,option_B,option_C,option_D,correct_option,correct_text
6207,Câu 6: ...........&nbsp;big books which are on ............. table are for my history class.,A. A - the,B. The - the,C. A - a,D. The - a,,
6208,"Câu 7: My ............. car is four years old, and it still runs well.",A. a,B. Ø,C. an,D. the,,
6209,Câu 8: There are only ........... few seats for tonight's musical.,A. a,B. an,C. the,D. Ø,,
6210,Câu 9: ..........&nbsp;chair that you are sitting in is broken.,A. a,B. an,C. the,D. Ø,,
6211,Câu 10: The Civil War was fought in .......... United States between 1861 and 1865.,A. a,B. an,C. the,D. Ø,,
6212,Câu 11: We went by .......... train to the west of England.,A. a,B. an,C. the,D. Ø,,
6213,Câu 12: ...........&nbsp;people who live in ............ Scotland are called the Scots.,A. The - Ø,B. A - Ø,C. Ø - Ø,D. Ø - the,,
6214,Câu 13: This house is very nice. Has it got ........ garden?,A. a,B. an,C. the,D. Ø,,
6215,Câu 14: There isn't ............ airport near where I live. ............... nearest airport is 70 miles away.,A. an - a,B. an - the,C. Ø - the,D. an - Ø,,
6216,"Câu 15: Did you have .......... nice holiday? Yes, It was &nbsp;............ best holiday I've ever had.",A. the - the,B. a - the,C. a - a,D. a - an,,
6217,Câu 16: Mai always plays ........ piano whenever she has free time.,A. a,B. an,C. the,D. Ø,,
6218,Câu 17: My daughter was born on ........... fifth of January.,A. a,B. an,C. the,D. Ø,,
6219,Câu 18: Yesterday I went to ............... school by ........... bus because my bike had been broken down.,A. a - a,B. a - Ø,C. the - the,D. Ø - Ø,,
6220,Câu 19: It takes me ........ hour to finish my work.,A. a,B. an,C. the,D. Ø,,
6221,Câu 20: She used to have ..... cat and &nbsp;......... dog but ........... dog died.,A. a - a - a,B. a - a - the,C. the - a - the,D. Ø - Ø - the,,
6222,Câu 21: English is spoken all over ......... world.,A. a,B. an,C. the,D. Ø,,
6223,Câu 22: ........... deaf are unable to hear anything.,A. a,B. an,C. the,D. Ø,,
6224,Câu 23: I like studying &nbsp;......... Maths best.,A. a,B. an,C. the,D. Ø,,
6225,Câu 24: People all over the world like ......... football.,A. a,B. an,C. the,D. Ø,,
6226,Câu 25: .........&nbsp;tea is produced in Thai Nguyen.,A. a,B. an,C. the,D. Ø,,
6227,Câu 26: I wish today were on ......... Sunday.,A. a,B. an,C. the,D. Ø,,
6228,Câu 27: I often have ............ breakfast at 6:00 pm and ........... lunch at 11:00 pm.,A. the - the,B. a - the,C. a - a,D. Ø - Ø,,
6229,Câu 28: She gave me .......... apple and gave Lan 2 &nbsp;.......... apples.,A. an - an,B. an - the,C. an - Ø,D. Ø - an,,
6230,Câu 29: .........&nbsp;Smiths are going to Halong Bay next summer.,A. a,B. an,C. the,D. Ø,,
6231,"Câu 30: If I won the lottery, first I would buy ........... piece of land in the country.",A. a,B. an,C. the,D. Ø,,
6192,Câu 1: We will send these letters to him when we …. in London.,A. will arrive,B. arrive,C. arriving,D. have arrived,,
6193,Câu 2: “Where are the letter and the postcard?” They …… on the table.,A. were,B. are,C. is,D. have been,,
6194,Câu 3: ………. each of you ready for the test?,A. is,B. are,C. have,D. do,,
6195,Câu 4: &nbsp;The World War II …… in 1939 and …… in 1945.,A. begins/ ends,B. has begun/ ended,C. was beginning/ end,D. began/ended,,
6196,Câu 5: We …… a lot important scientific discoveries in 2050.,A. have,B. will have,C. had,D. has had,,
6197,Câu 6: We ……... for our cars.,A. is looking,B. have been looking,C. are looking,D. is going to look,,
6198,Câu 7: &nbsp;What is your purpose ……….. learning English?,A. of,B. to,C. for,D. on,,
6199,Câu 8: There are more and more people died …… AIDS.,A. on,B. from,C. at,D. of,,
6200,Câu 9: &nbsp;Tobacco has bad effects ……… our health.,A. on,B. from,C. at,D. of,,
6201,Câu 10: &nbsp;I am looking forward ……….. seeing you.,A. to,B. for,C. on,D. at,,
6167,Câu 1: &nbsp;They found it is impossible ……… their problems.,A. solve,B. to solve,C. solved,D. solving,,
6168,Câu 2: &nbsp;We can’t find a place ………&nbsp;,A. live,B. to live,C. living,D. lived,,
6169,"Câu 3: The film seemed …….... forever, but at last it was over.",A. to go on,B. going on,C. go on,D. went on,,
6170,Câu 4: We’ve decided …………. married in the spring.,A. getting,B. to get,C. get,D. got,,
6171,Câu 5: If you want to learn English well you have to ………. hard working.,A. being,B. been,C. be,D. for being,,
6172,"Câu 6: To my ………., John is very good at Vietnamese.",A. amazing,B. amazed,C. amaze,D. amazement,,
6173,Câu 7: This movie is the most ………,A. entertaining,B. entertained,C. entertain,D. entertainment,,
6174,Câu 8: &nbsp;He is proud of his ……….,A. succeed,B. success,C. successful,D. successfully,,
6175,"Câu 9: ………. more about her, you would change your opinion.",A. If you know,B. If you did know,C. If you knew,D. If did you know,,
6176,"Câu 10: ……… I was a child, I used to play football.",A. As soon as,B. While,C. When,D. If,,
6177,Câu 11: Tay Bac university ……. in Son la town for two years.,A. was built,B. is built,C. have been built,D. has been built,,
6178,Câu 12: Chewing gum ………… in Sweden in 1993.,A. was invented,B. is invented,C. has been invented,D. invented,,
6179,Câu 13: &nbsp;I’ll phone you ……………….. I come.,A. while,B. until,C. as soon as,D. because,,
6180,"Câu 14: &nbsp;If we ……... have computer, our lives ………. boring.",A. don’t/ will be,B. won’t have/ are,C. didn’t/ would,D. wouldn’t/ were,,
6181,Câu 15: &nbsp;“The Wall” ….. when all the members were students.,A. founded,B. was founded,C. has been founded,D. have been founded,,
6182,"Câu 16: &nbsp;If he worked harder, he ………….",A. will be promoted,B. will have been promoted,C. had been promoted,D. would be promoted,,
6183,Câu 17: All students at Tay Bac university ……… uniforms on Monday.,A. are asked to wear,B. ask to wear,C. asked to wear,D. to asked wearing,,
6184,Câu 18: I hate …. ….the washing up.,A. taking,B. doing,C. getting,D. making,,
6185,Câu 19: She does not know what to do when her parents …….. a complaint to her.,A. make,B. give,C. keep,D. tell,,
6186,Câu 20: I was late because I ……… the bus.,A. left,B. lost,C. missed,D. forgot,,
6187,Câu 21: I don’t think life ……. better in the future.,A. won’t,B. will be,C. be,D. is,,
6188,Câu 22: It’s the best film ………… You should go and see it.,A. I ever saw,B. I’ve see,C. I’ve never seen,D. I’ve ever seen,,
6189,Câu 23: She………… while I was cooking.,A. was phoning,B. will phone,C. phones,D. phoned,,
6190,"Câu 24: She can’t talk to you now, she …………",A. study,B. is going to study,C. is studying,D. will studied,,
6191,Câu 25: &nbsp;I ……… a taxi so I came on the bus.,A. couldn’t find,B. don’t find,C. haven’t found,D. I have found,,
6142,Câu 1: Today is their golden wedding anniversary. They ….. married for 50 years.,A. have been,B. has been,C. was,D. will be,,
6143,Câu 2: He ……. in the office at the moment.,A. has work,B. is working,C. has been working,D. works,,
6144,Câu 3: He ………. very frightened when he saw spiders.,A. feeling,B. felt,C. was felt,D. feels,,
6145,Câu 4: Where ……. next summer?,A. will you go,B. are you going,C. do you go,D. are you going to go,,
6146,Câu 5: How long ……. you studied here?,A. are,B. did,C. do,D. have,,
6147,"Câu 6: After our guests ………, we sat down to dinner.",A. arrived,B. arrive,C. were arriving,D. have arrived,,
6148,Câu 7: &nbsp;She and I……… each other since we were at secondary school.,A. know,B. knew,C. have known,D. has known,,
6149,Câu 8: &nbsp;….. you at home last night?&nbsp;,A. Did,B. Were,C. Have,D. Are,,
6150,Câu 9: What …. to do when you graduate?,A. are you going,B. are going,C. you are going,D. are you go,,
6151,Câu 10: The books and the dictionary….… on the table.,A. were,B. are,C. is,D. have been,,
6152,Câu 11: ………. both of you ready for the test?,A. is,B. are,C. have,D. do,,
6153,Câu 12: She ……… here since I came here.,A. lives,B. lived,C. is living,D. has lived,,
6154,Câu 13: &nbsp;We …… a lot important inventions in the future.,A. have,B. will have,C. had,D. has had,,
6155,Câu 14: It was really kind ….. you to help poor people.,A. to,B. for,C. of,D. on,,
6156,Câu 15: Romeo and Juliet is a play …………. William Shakespeare.,A. in,B. by,C. on,D. from,,
6157,"Câu 16: ""Can I ask you something?"" ""Not now, I………. my report.""",A. am writing,B. write,C. will write,D. wrote,,
6158,Câu 17: Please go out ….. .dinner.,A. in,B. for,C. to,D. with,,
6159,Câu 18: You must be responsible …………. your study.,A. in,B. from,C. for,D. at,,
6160,Câu 19: We arrived ……….. the station five minutes late.,A. on,B. to,C. at,D. in,,
6161,Câu 20: Her success ………. passing the exam made her parents very happy.,A. in,B. with,C. up,D. to,,
6162,Câu 21: No one likes being laughed ……….. .,A. at,B. with,C. for,D. on,,
6163,Câu 22: The meeting was held …………Tuesday.,A. on,B. of,C. for,D. in,,
6164,Câu 23: All of the clothes sold in this store were made …… hand.,A. in,B. with,C. on,D. by,,
6165,Câu 24: She is interested …….. making money.,A. of,B. at,C. in,D. by,,
6166,Câu 25: Thank you for letting me …….. your dog for a walk.,A. take,B. to take,C. taken,D. taking,,
6117,Câu 1: You can stay here ------ you like.,A. as long as,B. as far as,C. as much as,D. so far as,,
6118,Câu 2: Ask him to ------- us a funny story.,A. say,B. tell,C. speak,D. talk,,
6119,Câu 3: He look very ----------- when I told him the new.,A. happily,B. happy,C. happiness,D. happiest,,
6120,Câu 4: How long did it -------- you to type this letter?,A. want,B. take,C. need,D. require,,
6121,Câu 5: Has your house ------------- recently?,A. was decorated,B. decorated,C. been decorated,D. is decorated,,
6122,Câu 6: &nbsp;English and French -------- in Canada.,A. are speaking,B. were spoken here,C. are spoken,D. speak,,
6123,Câu 7: &nbsp;My father ----------- me his old car on my last birthday.,A. given,B. was given,C. gave,D. give,,
6124,Câu 8: Shakespeare ------------ many plays.,A. wrote,B. written,C. write,D. was wrote,,
6125,Câu 9: The exam results ---------- to you by post.,A. will be send,B. will sent,C. sent,D. will be sent,,
6126,Câu 10: Sushi ----------- mainly in Japan.,A. is eaten,B. eat,C. eats,D. be eaten,,
6127,"Câu 11: Are you thinking about going to Europe for your vacation? “No, but if I ---------- money, I would definitely go.”",A. have,B. had,C. have had,D. would have,,
6128,"Câu 12: &nbsp;“It’s really raining.” “Yes. If the weather ---------, we’ll have to give up camping.”",A. would get,B. get worse,C. might get worse,D. should get worse,,
6129,"Câu 13: “Why don’t you send me only twenty dollars?” “Sorry. If I had more money, I ---------- give you more.”",A. will have,B. would have,C. would,D. have,,
6130,"Câu 14: &nbsp;“Do you need help with your English?” “If I do, I ------ you.”",A. will ask,B. ask,C. would ask,D. asked,,
6131,Câu 15: This room is smoky. I wish you --------- smoking.,A. would stop,B. have stopped,C. stop,D. stopping,,
6132,Câu 16: --------- John busy every day?,A. Does,B. Will,C. Is,D. Has,,
6133,Câu 17: Her boss told -------- to clean his room.,A. she,B. to her,C. her,D. for her,,
6134,Câu 18: &nbsp;I like to have -------- trees in front of the window so that people can’t look in.,A. any,B. little,C. a few,D. so few,,
6135,Câu 19: &nbsp;…………… students enrolled this year than last year at New York University.,A. Less than,B. Less of the,C. A few of,D. A few more,,
6136,Câu 20: The woman who…. next door is often willing to help us whenever we are in difficulty.,A. to live,B. living,C. lived,D. lives,,
6137,Câu 21: They say that they …… their course next month.,A. finish,B. will finish,C. will be finishing,D. will be finished,,
6138,Câu 22: Mary …….. her treatment almost two years ago.,A. have,B. has had,C. had,D. was having,,
6139,Câu 23: Don’t bother me while I ……..,A. am working,B. was working,C. will work,D. is going to work,,
6140,Câu 24: Did you hear …….. upstairs?,A. she sing,B. her singing,C. she singing,D. her to sing,,
6141,Câu 25: Women in the past .…. work outside the home as nowadays.,A. do not,B. won’t,C. didn’t,D. hasn’t,,
6092,Câu 1: My students’ phones are always ringing----------- my lessons!,A. during,B. for,C. while,D. at,,
6093,Câu 2: Why does the telephone always ring ---------- you’re having a bath?,A. during,B. for,C. while,D. on,,
6094,Câu 3: They say drinking a little red wine is good ----------- you.,A. for,B. at,C. to,D. by,,
6095,Câu 4: Small children always get excited -------- Christmas.,A. with,B. for,C. in,D. at,,
6096,Câu 5: Paris is famous --------- being a romantic city. a. to&nbsp; &nbsp; b. for&nbsp; &nbsp;c. from&nbsp; &nbsp; d. with&nbsp;,A. to,B. for,C. from,D. with,,
6097,Câu 6: She’s played the piano ---------- she was little.,A. when,B. from,C. since,D. for,,
6098,Câu 7: Dubai is so different ----------- any otherplaces I know.,A. with,B. away,C. between,D. from,,
6099,Câu 8: &nbsp;If I --------- a flower I would be a sunflower.,A. am,B. were,C. had been,D. will be,,
6100,Câu 9: He should have a word ------------ his company.,A. to,B. with,C. at,D. toward,,
6101,Câu 10: &nbsp;I’ve always enjoy ------------.,A. dancing,B. dance,C. to dance,D. danced,,
6102,Câu 11: &nbsp;I’ve never forgot ----------- flamenco for the first time.,A. to see,B. see,C. seeing,D. saw,,
6103,Câu 12: &nbsp;I couldn’t stop ---------- about buying a laptop.,A. think,B. to think,C. thought,D. thinking,,
6104,Câu 13: Now I’ve decided --------- how to do it.,A. learning,B. learn,C. to learn,D. learnt,,
6105,Câu 14: My friend has promised ---------- me some steps.,A. to teach,B. teach,C. teaching,D. taught,,
6106,Câu 15: She’s going to let me ---------- her shoes.,A. to borrow,B. borrowing,C. borrow,D. borrowed,,
6107,Câu 16: I’m really looking forward to ------------ my parents.,A. meet,B. meeting,C. the meeting,D. be met,,
6108,Câu 17: I’ll need ------- some music to dance to.,A. buy,B. to buy,C. buying,D. be bought,,
6109,Câu 18: I’m thinking of ------------ to Spain next month.,A. go,B. going,C. to go,D. been to,,
6110,Câu 19: I hope ----------- to dance by then.,A. being able,B. to be able,C. be able,D. able,,
6111,Câu 20: &nbsp;Small children have big -------------.,A. imagination,B. imagine,C. imaginary,D. imaginative,,
6112,"Câu 21: When I was a small boy, Christmas was very --------.",A. exciting,B. excite,C. excited,D. excitement,,
6113,Câu 22: Many --------- believe dreams help us to understand our lives.,A. psychologists,B. psychology,C. psychological,D. psyche,,
6114,"Câu 23: My car is very ------------, it uses very little petrol.",A. economic,B. economical,C. economist,D. economy,,
6115,Câu 24: We haven’t got ------- flour for dinner.,A. some,B. any,C. little,D. a,,
6116,Câu 25: I didn’t enjoy -------- book you lent me.,A. a,B. an,C. some,D. the,,
6067,Câu 1: Nobody likes ---------- bad news.,A. to be tell,B. to be told,C. be told,D. tell,,
6068,Câu 2: That lady is -------- one in this club.,A. prettier,B. most pretty,C. more pretty,D. the prettiest,,
6069,Câu 3: &nbsp;I’m thirsty. May I have something -------- to drink?,A. cold,B. coldness,C. coldest,D. coldly,,
6070,Câu 4: Most people --------- advice but so few take it.,A. keep,B. make,C. do,D. give,,
6071,Câu 5: I turned round and ---------- Paula.,A. see,B. saw,C. was seeing,D. seen,,
6072,"Câu 6: Why are you working so hard these days? Because I ------------- a car, so I’m saving as much as I can.",A. am going to buy,B. will buy,C. buy,D. was going to,,
6073,Câu 7: I -------------- Mary. Is she here?,A. look for,B. was looking for,C. looked,D. am looking for,,
6074,Câu 8: &nbsp;This guide book -------------- full of useful information.,A. will be,B. are,C. is,D. was,,
6075,Câu 9: &nbsp;I’m hot because I ------------- for hours.,A. have run,B. have been running,C. ran,D. am running,,
6076,Câu 10: …….. he and his wife ……. in their house for a long time?,A. Have/live,B. Has/lived,C. Have/lived,D. Did/live,,
6077,Câu 11: “Who ------------ that horrible noise?” “It’s Tom practicing the violin”,A. makes,B. is making,C. made,D. has been making,,
6078,"Câu 12: “What would you like to order, sir?” “I ------------- the lamb”",A. have,B. am going to have,C. will have,D. am having,,
6079,Câu 13: The shops ----------- full of things to buy --------- Christmas comes.&nbsp;,A. are/ when,B. are / if,C. will be/ if,D. is/ when,,
6080,Câu 14: What --------- you--------- at weekend when you were a child?,A. do/ do,B. have/done,C. did/ use to do,D. did/ used to do,,
6081,Câu 15: Sorry. I ------------ one of the nicest dishes.,A. have broken,B. broke,C. have been breaking,D. had broken,,
6082,Câu 16: Here’s my wallet! I ----------- for it for ages.,A. had looked,B. have been looking,C. look,D. looked,,
6083,Câu 17: Since we ---------- in the new house we ----------- very busy.,A. move/ are,B. have moved/ were,C. moved/ were,D. moved/ have been,,
6084,Câu 18: &nbsp;-------- the moon last night?,A. Have you seen,B. Did you see,C. Do you see,D. Had you seen,,
6085,"Câu 19: When you --------- your work, you may leave the room.",A. will finish,B. finishing,C. finished,D. had finished,,
6086,Câu 20: “What are you looking for?” “I can’t remember where I --------- my glasses.”,A. leave,B. left,C. had left,D. was left,,
6087,Câu 21: I haven’t heard from my son ------------,A. for several weeks,B. for several weeks ago,C. since several weeks before,D. since a long time,,
6088,Câu 22: &nbsp;“Why is Bill unhappy?” “Because his birds ----------- away”,A. flew,B. fly,C. had flown,D. have flown,,
6089,"Câu 23: “I took an exam this morning. It was really hard.” “ ------------- a lot before you took it?""",A. Have you studied,B. Did you study,C. Have you study,D. Do you study,,
6090,"Câu 24: A basket of apples, oranges, lemons --------- sent to me last Christmas.",A. is,B. are,C. was,D. were,,
6091,Câu 25: In Britain women usually retire ----------- the age of 60.,A. in,B. on,C. at,D. by,,
6042,Câu 1: &nbsp;Pam was always afraid ------------ cooking.,A. of,B. to,C. for,D. at,,
6043,"Câu 2: When Joe was at school, he was ver y good --------- running.",A. to,B. for,C. in,D. at,,
6044,Câu 3: We’ve been thinking ------- moving house.,A. in,B. of,C. to,D. on,,
6045,"Câu 4: On his third try, he succeeded------------ passing his driving test.",A. in,B. on,C. at,D. to,,
6046,"Câu 5: &nbsp;I’m fed up -------- working, I need a holiday.",A. to,B. in,C. with,D. for,,
6047,"Câu 6: I’m frightened ----------- spiders, the y terrif y me.",A. in,B. to,C. of,D. for,,
6048,Câu 7: They went ----------- holiday yesterday.,A. in,B. on,C. at,D. during,,
6049,Câu 8: She’s always talking --------- the phone.,A. in,B. on,C. at,D. over,,
6050,Câu 9: &nbsp;John went red after sitting----------- the sun all day.,A. in,B. at,C. on,D. by,,
6051,"Câu 10: He didn’t want cash, so I paid the bill ----------- credit card.",A. by,B. with,C. in,D. on,,
6052,Câu 11: Jim doesn’t enjoy-------------- sport.,A. to do,B. doing,C. do,D. to doing,,
6053,Câu 12: We are trying ----------- money to buy a house.,A. to save,B. saving,C. save,D. saves,,
6054,Câu 13: Would you like something -----------?,A. drink,B. drinking,C. to drink,D. drinks,,
6055,Câu 14: Our teacher doesn’t let us -------------- gum in class.,A. chew,B. chewing,C. to chew,D. chews,,
6056,Câu 15: It’s hard ------------ my father as a child.,A. imagine,B. imagining,C. imagines,D. to imagine,,
6057,Câu 16: My dad made me ------------- m y homework everyday.,A. to do,B. doing,C. do,D. to doing,,
6058,Câu 17: &nbsp;I wouldn’t like -------- a marathon.,A. run,B. to run,C. running,D. ran,,
6059,Câu 18: It’s impossible ----------- Chinese in a year.,A. learning,B. learn,C. to learn,D. learnt,,
6060,Câu 19: &nbsp;I’m not used to ---------- as early as this.,A. get up,B. getting up,C. to get up,D. gets up,,
6061,Câu 20: &nbsp;We managed ---------- home before the rain started.,A. to get,B. get,C. getting,D. got,,
6062,Câu 21: &nbsp;£ 300 for shoes! That’s -------------!,A. such expensive,B. so rich,C. so expensive,D. so a high price,,
6063,Câu 22: When my children were little we -------- hours playing in the garden.,A. used to spending,B. used to spend,C. are used to spending,D. are used to spend,,
6064,Câu 23: I really need -------- new jacket.,A. a,B. any,C. some,D. a few,,
6065,Câu 24: You --------- eat and drink in class.,A. must,B. mustn't,C. have to,D. don't have to,,
6066,Câu 25: I know several engineers from ---------.,A. England,B. the England,C. an England,D. English,,
6017,"Câu 1: “How many pages…………… so far?""",A. have you studied,B. did you study,C. do you study,D. had you studied,,
6018,Câu 2: We are too late. The plane …………… off ten minutes ago.,A. has taken,B. took,C. had taken,D. was taken,,
6019,Câu 3: “What a lovely boat!” “I ……………half a year building this boat.”,A. spend,B. spent,C. spending,D. have spent,,
6020,Câu 4: How …………since we …………school?,A. are you/ left,B. have you been/ have left,C. were you/ left,D. have you been/ left,,
6021,Câu 5: &nbsp;I think John …………..tomorrow.,A. would come,B. come,C. will come,D. comes,,
6022,Câu 6: &nbsp;After he ------------ his driving test he bought a car.,A. had passed,B. pass,C. passed,D. passing,,
6023,"Câu 7: When I got to the office, I ----------- that I had forgot to lock the door.",A. realized,B. had realized,C. realize,D. have realized,,
6024,Câu 8: When she was 21 she -------------- across the United States.,A. drove,B. drive,C. driven,D. was driving,,
6025,Câu 9: He often ------------ so nervous before his exams.,A. feels,B. felt,C. was feeling,D. had felt,,
6026,Câu 10: &nbsp;How long have you ------------- he was a liar.,A. been knowing,B. knew,C. know,D. known,,
6027,Câu 11: &nbsp;I’m sorry. I don’t understand what -----------------.,A. you say,B. you're saying,C. you will say,D. you would say,,
6028,Câu 12: ------------- to the radio when you get up everyday?,A. Do you listen,B. Are you listening,C. Was you listening,D. Did you listen,,
6029,Câu 13: My sweetheart --------------- smoking next week.,A. will give up,B. is going to give up,C. gives up,D. gave up,,
6030,"Câu 14: There is no red wine? I -------------- white, then.",A. am going to have,B. have,C. will have,D. am having,,
6031,Câu 15: When the phone rang she ------------ a letter.,A. writes,B. willl write,C. has written,D. was writing,,
6032,Câu 16: As the sun ------------ I decided to go out.,A. shines,B. has shone,C. shine,D. was shining,,
6033,"Câu 17: I------------- your uncle tomorrow, so I’ll give him your note.",A. have seen,B. shall have seen,C. see,D. am going to see,,
6034,Câu 18: -------------- study hard when you were at school?,A. Must you,B. Had you,C. Did you have to,D. Were you,,
6035,Câu 19: She is tired because she ------------- all day.,A. is studied,B. has been studying,C. had been studying,D. studied,,
6036,Câu 20: Has your teacher ever ------------ angry with you?,A. get,B. getting,C. got,D. gets,,
6037,Câu 21: He ----------,A. will be here soon,B. will here be soon,C. will be soon here,D. be soon will here,,
6038,Câu 22: They ------------ to the theatre twice so far this month.,A. are going,B. go,C. went,D. have been,,
6039,Câu 23: My daughter ------------- university last June.,A. left,B. has left,C. leaves,D. was leaving,,
6040,Câu 24: He hates his boss so he ------------- his job.,A. leaves,B. has left,C. is leaving,D. left,,
6041,"Câu 25: While the waiter was picking up the broken plates, he ---------- his finger.",A. cut,B. was cutting,C. had cut,D. cuts,,
5992,Câu 1: The students got the librarian_________ books for them.,A. buying,B. to buy,C. buy,D. bought,,
5993,Câu 2: I and Kenny______ pen pal friends since I_______ Singapore.,A. are/ visit,B. were/ have visited,C. were/ visited,D. have been/ visited,,
5994,"Câu 3: _____ tennis is my favourite sport. I play once or twice _____ week if I can, but I'm not _____ very good player.",A. x/ a/ the,B. x/ the/ a,C. x/ a/ a,D. a/ x/ the,,
5995,Câu 4: I don't mind ______ you ______ the washing up.,A. helping/ doing,B. help/ do,C. to help/ to do,D. helping/ do,,
5996,"Câu 5: He is very keen______ English, but he is not good ______ listening.",A. on/ at,B. on/ in,C. at/ on,D. at/ at,,
5997,"Câu 6: In an essay writing in 1779, Judith Sargeant Murray promoted the cause of women's education.",A. the cause of,B. writing,C. In an essay,D. women's education,,
5998,"Câu 7: Air pollution, together with littering, are causing many problems in our large, industrial cities today.",A. are,B. industrial,C. problems,D. with,,
5999,"Câu 8: Before becoming successful, Charles Kettering, former vice president of General Motors, was so poor that he has to use the hayloft of a barn as a laboratory.",A. as,B. so poor,C. has to,D. successful,,
6000,Câu 9: Mike came across his old friend - Maria while he _______ along the street.,A. had walked,B. would walk,C. was walking,D. walked,,
6001,"Câu 10: Nowadays, most people rely ________ the mass media as their main source of information.",A. on,B. in,C. to,D. with,,
6002,Câu 11: Human beings are ________ greatest threat to survival of endangered species.,A. Ø,B. an,C. the,D. a,,
6003,"Câu 12: _________, we couldn’t make out the gist of the passage.",A. Due to Romeo’s carefully explanations,B. Though carefully explained by Romeo,C. Carefully as Romeo explained,D. As Romeo carefully explained,,
6004,Câu 13: Josh would never forget ________ by his parent through no fault of his own.,A. having scold,B. to have scolded,C. to be scolded,D. being scolded,,
6005,Câu 14: It is of great ________ to show your interest and politeness when you are having a job interview.,A. important,B. importance,C. importantly,D. unimportant,,
6006,"Câu 15: If ________ access to education, children living in poverty will have a brighter future.",A. providing,B. are provided,C. having provided,D. provided,,
6007,Câu 16: Jane never gives her mother a hand in housework _________ she has a lot of free time.,A. although,B. since,C. in spite of,D. because of,,
6008,"Câu 17: If you eat too much, you _________ the price by putting on weight.",A. will pay,B. paid,C. would pay,D. were paying,,
6009,"Câu 18: The view is great, _______?",A. isn't it,B. was it,C. doesn't it,D. did it,,
6010,Câu 19: Mark hopes _______ a small part in the school play.,A. to get,B. getting,C. get,D. got,,
6011,"Câu 20: If I _______ just one year younger, I would be eligible for the scholarship.",A. am,B. will be,C. would be,D. were,,
6012,Câu 21: They_________ Ho Chi Minh City last summer.,A. visit,B. will visit,C. have visit,D. visited,,
6013,Câu 22: We _________ already ________ Huong Pagoda.,A. were…seeing,B. have…seen,C. are…seeing,D. will…see,,
6014,Câu 23: The first color TV _____________ in 1928.,A. produce,B. is produced,C. was produced,D. produced,,
6015,"Câu 24: It was hot, _________ I turned on the conditioner.",A. however,B. but,C. because,D. so,,
6016,Câu 25: I was really impressed ………………….the beauty of Dubai.,A. on,B. in,C. to,D. by,,
5967,"Câu 1: Even though the extremely bad weather in the mountains, the climbers decided not to cancel their climb.",A. not to cancel,B. their climb,C. extremely,D. Even though,,
5968,Câu 2: Food prices have raised so rapidly in the past few months that some families have been forced to alter their eating habits.,A. have raised,B. rapidly,C. that,D. their eating habits,,
5969,"Câu 3: Having finished his term paper before the deadline, it was delivered to the professor before the class.",A. it was delivered,B. before,C. before the,D. Having finished,,
5970,Câu 4: Her room is very large. She is dreaming of a__________.,A. wooden big round table,B. round big wooden table,C. big round wooden table,D. table big wooden round,,
5971,"Câu 5: Let's have a party to celebrate our third successive win, __________?",A. do we,B. don't we,C. will we,D. shall we,,
5972,Câu 6: Our boss would rather_________ during the working hours.,A. we didn’t chat,B. we don’t chat,C. us not chat,D. us not chatting,,
5973,"Câu 7: After the flash flood, all the drains were overflowing__________ storm water.",A. for,B. by,C. from,D. with,,
5974,"Câu 8: The sky was cloudy and foggy. We went to the beach, _________.",A. so,B. yet,C. however,D. even though,,
5975,Câu 9: __________ that we all went for a picnic.,A. Such a fine weather was it,B. It was such a fine weather,C. So fine the weather,D. So fine was the weather,,
5976,Câu 10: The fire was caused by an__________ fault in the television.,A. electricity,B. electric,C. electrical,D. electrician,,
5977,Câu 11: The robber was made__________ where he had hidden the money.,A. confessing,B. confess,C. to confess,D. to confessing,,
5978,"Câu 12: If you __________ to my advice in the first place, you wouldn’t be in this mess now.",A. listen,B. had listened,C. listened,D. will listen,,
5979,Câu 13: “My company makes a large profit every year. Why don’t you invest more money in it?” my friend said to me.,A. My friend instructed me how to put more money into his company.,B. I was asked to invest more money in my friend’s company.,C. My friend persuaded me to invest more money in his company.,D. My friend suggested his investing more money in his company.,,
5980,"Câu 14: “If you don’t pay the ransom, we’ll kill your boy,” the kidnappers told us.",A. The kidnappers threatened to kill our boy if we refused to pay the ransom.,B. The kidnappers promised to kill our boy if we refused to pay the ransom.,C. The kidnappers pledged to kill our boy if we did not pay the ransom.,D. The kidnappers ordered to kill our boy if we did not pay the ransom.,,
5981,"Câu 15: “Don’t forget to tidy up the final draft before submission,” the team leader told us.",A. The team leader simply wanted us to tidy up the final draft before submission.,B. The team leader ordered us to tidy up the final draft before submission.,C. The team leader reminded us to tidy up the final draft before submission.,D. The team leader asked us to tidy up the final draft before submission.,,
5982,"Câu 16: “You shouldn’t have leaked our confidential report to the press, Frank!” said Jane.",A. Jane accused Frank of having cheated the press with their confidential report.,B. Jane criticized Frank for having disclosed their confidential report to the press.,C. Jane blamed Frank for having flattered the press with their confidential report.,D. Jane suspected that Frank had leaked their confidential report to the press.,,
5983,"Câu 17: “Mum, please don’t tell dad about my mistake,” the boy said.",A. The mother was forced to keep her son’s mistake as a secret when he insisted.,B. The boy requested his mother not to talk about his mistake any more.,C. The boy begged his mother not to tell his father about his mistake.,D. The boy earnestly insisted that his mother tell his father about his mistake.,,
